variant,label,step,mean_reward,std_reward_across_seeds,n_seeds,n_points
full_o2o_iql,Full O2O-IQL,16686,-7.003775529572194,2.296608153756902,3,3
full_o2o_iql,Full O2O-IQL,16706,-7.018147827812814,2.3418146411283183,3,3
full_o2o_iql,Full O2O-IQL,16751,-7.002319389744545,2.38139402908461,3,3
full_o2o_iql,Full O2O-IQL,16955,-6.876745160115152,2.5804916386717442,3,3
full_o2o_iql,Full O2O-IQL,16956,-6.878162645518546,2.5790607647315262,3,3
full_o2o_iql,Full O2O-IQL,17031,-6.95590835398255,2.4362727624465887,3,3
full_o2o_iql,Full O2O-IQL,17159,-7.127919715956639,2.19042596031831,3,3
full_o2o_iql,Full O2O-IQL,17272,-7.32596504794392,2.031394865832464,3,3
full_o2o_iql,Full O2O-IQL,17400,-7.437850733066237,1.9856233651631656,3,3
full_o2o_iql,Full O2O-IQL,17445,-7.457127780677208,1.9705115214469933,3,3
full_o2o_iql,Full O2O-IQL,17582,-7.510052002740885,1.9174814427968916,3,3
full_o2o_iql,Full O2O-IQL,17672,-7.552685462860332,1.8926355282663274,3,3
full_o2o_iql,Full O2O-IQL,17692,-7.557446327316629,1.8927433096759454,3,3
full_o2o_iql,Full O2O-IQL,17903,-7.660029425976977,1.8916024068530042,3,3
full_o2o_iql,Full O2O-IQL,17982,-7.714051308206145,1.8726955109654737,3,3
full_o2o_iql,Full O2O-IQL,18038,-7.747451073029612,1.8533761771636041,3,3
full_o2o_iql,Full O2O-IQL,18105,-7.742578026742433,1.8306874518711287,3,3
full_o2o_iql,Full O2O-IQL,18161,-7.556618587164647,1.5889314782518429,3,3
full_o2o_iql,Full O2O-IQL,18355,-6.989891714143727,0.8839466987271314,3,3
full_o2o_iql,Full O2O-IQL,18399,-6.998763271197656,0.8643188956095661,3,3
full_o2o_iql,Full O2O-IQL,18457,-6.999679063297528,0.8538411886625569,3,3
full_o2o_iql,Full O2O-IQL,18490,-6.996223475337293,0.8448320643341879,3,3
full_o2o_iql,Full O2O-IQL,18619,-6.154006814360694,1.099605920601717,3,3
full_o2o_iql,Full O2O-IQL,18641,-6.166686968416627,1.0838713986596142,3,3
full_o2o_iql,Full O2O-IQL,18707,-6.188331909462353,1.042621826767085,3,3
full_o2o_iql,Full O2O-IQL,18762,-6.177098205629673,0.9696820564441464,3,3
full_o2o_iql,Full O2O-IQL,18976,-6.13952739926354,0.6947312406339766,3,3
full_o2o_iql,Full O2O-IQL,19029,-6.1754094242704065,0.6950340203442799,3,3
full_o2o_iql,Full O2O-IQL,19106,-6.19720693077086,0.7257152780702935,3,3
full_o2o_iql,Full O2O-IQL,19166,-6.192036369984258,0.768390205797957,3,3
full_o2o_iql,Full O2O-IQL,19191,-6.2013967131714125,0.7760857052347565,3,3
full_o2o_iql,Full O2O-IQL,19327,-6.218176440189477,0.7719222270074617,3,3
full_o2o_iql,Full O2O-IQL,19356,-6.222169309874754,0.7709233065976486,3,3
full_o2o_iql,Full O2O-IQL,19529,-5.251242245850315,0.726604254891315,3,3
full_o2o_iql,Full O2O-IQL,19561,-5.186608433203638,0.825086393816651,3,3
full_o2o_iql,Full O2O-IQL,19610,-5.096185129340265,0.9858814186028618,3,3
full_o2o_iql,Full O2O-IQL,19638,-5.045976314478896,1.0785316451361087,3,3
full_o2o_iql,Full O2O-IQL,19749,-5.089419497670572,1.117147681923962,3,3
full_o2o_iql,Full O2O-IQL,19888,-5.141270249124025,1.166667387544964,3,3
full_o2o_iql,Full O2O-IQL,19948,-5.088992086844496,1.287545478182649,3,3
full_o2o_iql,Full O2O-IQL,19949,-5.087648549809541,1.2894423709793068,3,3
full_o2o_iql,Full O2O-IQL,20061,-4.993471205409063,1.5657229905337149,3,3
full_o2o_iql,Full O2O-IQL,20242,-5.012606918747177,1.8080244463821336,3,3
full_o2o_iql,Full O2O-IQL,20388,-5.000307356848226,2.0234136891837524,3,3
full_o2o_iql,Full O2O-IQL,20429,-4.979288196526674,2.1066785062902214,3,3
full_o2o_iql,Full O2O-IQL,20474,-4.900616201201955,2.211017919243173,3,3
full_o2o_iql,Full O2O-IQL,20531,-4.701143113441308,2.2159388498734804,3,3
full_o2o_iql,Full O2O-IQL,20632,-4.419031041001426,2.16539474940754,3,3
full_o2o_iql,Full O2O-IQL,20745,-4.280626945748672,2.0435695965378984,3,3
full_o2o_iql,Full O2O-IQL,20756,-4.292433408714696,2.066844300844229,3,3
full_o2o_iql,Full O2O-IQL,20917,-4.465078672658437,2.4115754021958224,3,3
full_o2o_iql,Full O2O-IQL,21062,-4.669940611611303,2.698445166227142,3,3
full_o2o_iql,Full O2O-IQL,21094,-4.535473850437875,2.5095631464035737,3,3
